SEASON,SITE,TRAN,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,25,30,32,36,40,45,50,60,80
FALL,ARROW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ARROW,2,0,0,0,0,0,0,0,0,0.4,0,0.4,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0
FALL,ARROW,3,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ARROW,4,0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,1,0.8,0,0,0.4,0,2.4,0,0,0,0.8,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0
FALL,EMPIRE,2,0,0,0,0.4,0,0.4,0,1.6,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0
FALL,EMPIRE,3,1.6,0,0,1.2,0,0.8,1.6,0,0,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0
FALL,EMPIRE,4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
FALL,INDIANS,1,0.4,0,0.8,0,1.6,0,0.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,INDIANS,2,0,0.4,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,INDIANS,3,0.8,0,0,1.6,0,0,1.2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
FALL,INDIANS,4,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,1,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,2,0.4,0,0,3.2,0,0,0,7.2,0,0,0,0,0.8,0,0,0.4,0,0,0,0,0,0,0,0
FALL,ISTHMUS,3,0.4,0.8,0,0,0,0.8,0,1.6,0,0.4,0,0,0,0.4,0.4,0.4,0,0,0,0,0,0,0,0
FALL,ISTHMUS,4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARADISE,1,5.2,0.8,0.4,1.2,0.4,1.2,0,0.8,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0
FALL,PARADISE,2,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1.2,0.4,0.4,0,0,0,0,0,0
FALL,PARADISE,3,0,4.8,0,2,0.4,0,0,4,0,0,0,0,0,1.6,0,0.4,0.4,0,0.4,0,0,0,0,0
FALL,PARADISE,4,0.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
FALL,PARSONS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARSONS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARSONS,3,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARSONS,4,1.2,0.4,0,0.4,0,0.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,ARROW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0
SPRING,ARROW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0
SPRING,ARROW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0
SPRING,ARROW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,BEYOND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
SPRING,BEYOND,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,BEYOND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,BEYOND,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,EMPIRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,EMPIRE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,EMPIRE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
SPRING,EMPIRE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
SPRING,INDIANS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1.6,0,0,0,0,0,0,0
SPRING,INDIANS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,INDIANS,3,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0
SPRING,INDIANS,4,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0
SPRING,ISTHMUS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,ISTHMUS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.8,0,0,0,0,0,0,0
SPRING,ISTHMUS,3,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0
SPRING,ISTHMUS,4,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
SPRING,PARADISE,1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0
SPRING,PARADISE,2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,PARADISE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,PARADISE,4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0
SPRING,PARSONS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1.2,0,0,0,0,0
SPRING,PARSONS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,PARSONS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRING,PARSONS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0
SUMMER,ARROW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,3,0,4.8,0,0.4,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,4,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0
SUMMER,PARADISE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,ARROW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,ARROW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,ARROW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,ARROW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,BEYOND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,BEYOND,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,BEYOND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,BEYOND,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,EMPIRE,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
SUMMER-2,EMPIRE,2,0,0.4,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,EMPIRE,3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,6.8,0,0,0,0,0,0,0
SUMMER-2,EMPIRE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0
SUMMER-2,INDIANS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,INDIANS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
SUMMER-2,INDIANS,3,0,0,0,0.8,0,0,0,0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
SUMMER-2,INDIANS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0
SUMMER-2,ISTHMUS,1,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
SUMMER-2,ISTHMUS,2,0,0,0,0,0,0.4,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0
SUMMER-2,ISTHMUS,3,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,ISTHMUS,4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,3.2,0,0,0,0,0,0,0
SUMMER-2,PARADISE,1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,6.8,0,0,1.2,0,0,0,0,0
SUMMER-2,PARADISE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARADISE,3,0.8,0.8,0,0,0,0,0,0.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARADISE,4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARSONS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARSONS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARSONS,3,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
SUMMER-2,PARSONS,4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0,0,0,0
WINTER,ARROW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0
WINTER,ARROW,2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,1.6,0,0
WINTER,ARROW,3,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.8,0,0,2.4,0,0,0,0,0,0,0
WINTER,ARROW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
WINTER,BEYOND,1,0,0,0,0.8,0,0,0,2,0,0,0,0,0,0,0,0,0.8,0,0,4.4,0,0,0,0
WINTER,BEYOND,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0
WINTER,BEYOND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,BEYOND,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,EMPIRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,EMPIRE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,EMPIRE,3,0,0,0,1.6,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,EMPIRE,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
WINTER,INDIANS,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
WINTER,INDIANS,4,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
WINTER,ISTHMUS,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,ISTHMUS,2,0,0,0,2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,ISTHMUS,3,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,ISTHMUS,4,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARADISE,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARADISE,2,0,0,0,0.4,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARADISE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1.6,0,0,0,0,0,0,0
WINTER,PARADISE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,1,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
WINTER,PARSONS,2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.4,0,0,0.8,0,0,0,0,0,0,0
WINTER,PARSONS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.8,0,0,0,0,0,0,0
WINTER,PARSONS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0