Season,Site,Transect,Strata,species,3,6,8,9,10,11,12,13,14,15,16,17,18,19,21,22,25,26,29
SUMMER,PARSONS,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,1,MIDWATER,Chromis punctipinnis,0,0,0,0,0,60,0,0,4,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,1,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,30,105,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,2,MIDWATER,Chromis punctipinnis,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,2,BENTHIC,Chromis punctipinnis,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,3,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,3,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,3,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,4,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,4,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,4,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,1,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,7,0,0,20,0,0,0,0,0,0,0,0
SUMMER,ARROW,1,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,11,0,36,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,2,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,4,0,0,0,23,0,0,0,0,0,0,0,0
SUMMER,ARROW,2,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,3,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,3,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,47,0,0,4,0,0,0,0,0,0,0,0
SUMMER,ARROW,3,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,4,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,4,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,4,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,81,0,0,12,0,0,2,0,0,0,0,0
SUMMER,BEYOND,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,1,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
SUMMER,BEYOND,1,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0
SUMMER,BEYOND,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,2,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,2,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,3,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,3,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,37,0,0,0,9,0,0,0,0,0,0,0,0
SUMMER,BEYOND,3,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0
SUMMER,BEYOND,4,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,4,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
SUMMER,BEYOND,4,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0
SUMMER,PARADISE,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,1,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,1,BENTHIC,Chromis punctipinnis,0,0,4,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,2,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,2,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,3,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,3,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,3,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,28,0,17,0,0,0,40,0,0,0,0,0,0
SUMMER,PARADISE,4,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,4,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,4,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,37,0,0,38,0,1,0,0,0,0,0,0
SUMMER,EMPIRE,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,1,MIDWATER,Chromis punctipinnis,0,12,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,1,BENTHIC,Chromis punctipinnis,0,0,0,0,128,0,0,19,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,2,CANOPY,Chromis punctipinnis,0,0,0,0,12,0,0,65,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,2,MIDWATER,Chromis punctipinnis,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,2,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,121,0,0,0,15,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,3,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,3,MIDWATER,Chromis punctipinnis,0,0,0,0,46,0,14,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,3,BENTHIC,Chromis punctipinnis,0,0,1,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,4,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,4,MIDWATER,Chromis punctipinnis,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,4,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,39,0,4,0,2,0,0,0,0,0,0,0,0
SUMMER,INDIANS,1,CANOPY,Chromis punctipinnis,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,1,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,1,BENTHIC,Chromis punctipinnis,0,3,0,0,17,0,41,0,8,0,0,2,0,0,0,0,0,0,0
SUMMER,INDIANS,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,2,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,44,0,0,0,4,0,0,0,0,0,0,0,0
SUMMER,INDIANS,2,BENTHIC,Chromis punctipinnis,0,4,0,0,0,0,17,0,23,0,8,0,0,0,0,0,0,0,0
SUMMER,INDIANS,3,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,3,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,46,0,0,0,0,1,0,0,0,0,0,0,0
SUMMER,INDIANS,3,BENTHIC,Chromis punctipinnis,0,0,0,0,0,30,0,25,0,0,3,0,0,0,0,0,0,0,0
SUMMER,INDIANS,4,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,4,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,4,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,1,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,20,0,21,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,1,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,66,0,29,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,2,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,2,BENTHIC,Chromis punctipinnis,35,0,0,0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,3,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,3,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,3,BENTHIC,Chromis punctipinnis,3,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,4,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,4,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,4,BENTHIC,Chromis punctipinnis,6,0,0,0,62,0,0,69,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,1,MIDWATER,Chromis punctipinnis,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,1,BENTHIC,Chromis punctipinnis,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,2,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,2,BENTHIC,Chromis punctipinnis,0,0,31,0,0,0,8,0,0,0,33,5,20,0,0,0,0,0,0
FALL ,PARSONS,3,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,3,MIDWATER,Chromis punctipinnis,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,3,BENTHIC,Chromis punctipinnis,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,4,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,4,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,4,BENTHIC,Chromis punctipinnis,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,1,MIDWATER,Chromis punctipinnis,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,1,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,2,MIDWATER,Chromis punctipinnis,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,2,BENTHIC,Chromis punctipinnis,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,3,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,3,MIDWATER,Chromis punctipinnis,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,3,BENTHIC,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,4,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,4,MIDWATER,Chromis punctipinnis,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,4,BENTHIC,Chromis punctipinnis,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,1,MIDWATER,Chromis punctipinnis,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,1,BENTHIC,Chromis punctipinnis,0,0,250,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0
FALL ,INDIANS,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,2,MIDWATER,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,2,BENTHIC,Chromis punctipinnis,21,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
FALL ,INDIANS,3,CANOPY,Chromis punctipinnis,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,3,MIDWATER,Chromis punctipinnis,0,0,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,3,BENTHIC,Chromis punctipinnis,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,4,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,4,MIDWATER,Chromis punctipinnis,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,4,BENTHIC,Chromis punctipinnis,0,0,25,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,1,MIDWATER,Chromis punctipinnis,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,1,BENTHIC,Chromis punctipinnis,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,2,MIDWATER,Chromis punctipinnis,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,2,BENTHIC,Chromis punctipinnis,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,3,CANOPY,Chromis punctipinnis,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,3,MIDWATER,Chromis punctipinnis,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,3,BENTHIC,Chromis punctipinnis,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,4,CANOPY,Chromis punctipinnis,0,0,0,0,200,0,150,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,4,MIDWATER,Chromis punctipinnis,0,0,0,0,90,0,50,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,4,BENTHIC,Chromis punctipinnis,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,1,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,1,MIDWATER,Chromis punctipinnis,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,1,BENTHIC,Chromis punctipinnis,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FALL,BEYOND,2,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,2,MIDWATER,Chromis punctipinnis,0,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,2,BENTHIC,Chromis punctipinnis,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,3,CANOPY,Chromis punctipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,3,MIDWATER,Chromis punctipinnis,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
