Season,Site,Transect,Strata,QUAD,species,10,12
SPRING,INDIANS,2,BENTHIC,1.9,Gibbonsia elegans,0,0
SPRING,INDIANS,2,BENTHIC,5.5,Gibbonsia elegans,0,0
SPRING,INDIANS,2,BENTHIC,7.1,Gibbonsia elegans,0,0
SPRING,INDIANS,2,BENTHIC,9.5,Gibbonsia elegans,0,0
SPRING,INDIANS,2,BENTHIC,14.6,Gibbonsia elegans,0,0
SPRING,INDIANS,2,BENTHIC,17.9,Gibbonsia elegans,0,0
SPRING,INDIANS,2,BENTHIC,18.2,Gibbonsia elegans,0,0
SPRING,INDIANS,2,BENTHIC,23.8,Gibbonsia elegans,0,0
SPRING,INDIANS,2,BENTHIC,26,Gibbonsia elegans,0,0
SPRING,INDIANS,2,BENTHIC,27.7,Gibbonsia elegans,0,0
SPRING,INDIANS,3,BENTHIC,1.7,Gibbonsia elegans,0,0
SPRING,INDIANS,3,BENTHIC,5.5,Gibbonsia elegans,0,0
SPRING,INDIANS,3,BENTHIC,8.4,Gibbonsia elegans,0,0
SPRING,INDIANS,3,BENTHIC,11.9,Gibbonsia elegans,0,0
SPRING,INDIANS,3,BENTHIC,12.3,Gibbonsia elegans,0,0
SPRING,INDIANS,3,BENTHIC,16.7,Gibbonsia elegans,0,0
SPRING,INDIANS,3,BENTHIC,18,Gibbonsia elegans,0,0
SPRING,INDIANS,3,BENTHIC,21.6,Gibbonsia elegans,0,0
SPRING,INDIANS,3,BENTHIC,25.4,Gibbonsia elegans,0,0
SPRING,INDIANS,3,BENTHIC,29.7,Gibbonsia elegans,0,0
SPRING,INDIANS,4,BENTHIC,0.9,Gibbonsia elegans,0,0
SPRING,INDIANS,4,BENTHIC,5.6,Gibbonsia elegans,0,0
SPRING,INDIANS,4,BENTHIC,8,Gibbonsia elegans,0,0
SPRING,INDIANS,4,BENTHIC,10.3,Gibbonsia elegans,0,0
SPRING,INDIANS,4,BENTHIC,13,Gibbonsia elegans,0,0
SPRING,INDIANS,4,BENTHIC,15,Gibbonsia elegans,0,0
SPRING,INDIANS,4,BENTHIC,18.5,Gibbonsia elegans,0,0
SPRING,INDIANS,4,BENTHIC,22.4,Gibbonsia elegans,0,0
SPRING,INDIANS,4,BENTHIC,26.7,Gibbonsia elegans,0,0
SPRING,INDIANS,4,BENTHIC,27.9,Gibbonsia elegans,0,0
SPRING,ISTHMUS,1,BENTHIC,2.1,Gibbonsia elegans,0,0
SPRING,ISTHMUS,1,BENTHIC,4.2,Gibbonsia elegans,0,0
SPRING,ISTHMUS,1,BENTHIC,8.3,Gibbonsia elegans,0,0
SPRING,ISTHMUS,1,BENTHIC,11.9,Gibbonsia elegans,0,0
SPRING,ISTHMUS,1,BENTHIC,14.2,Gibbonsia elegans,0,0
SPRING,ISTHMUS,1,BENTHIC,15.4,Gibbonsia elegans,0,0
SPRING,ISTHMUS,1,BENTHIC,18.8,Gibbonsia elegans,0,0
SPRING,ISTHMUS,1,BENTHIC,22.7,Gibbonsia elegans,0,0
SPRING,ISTHMUS,1,BENTHIC,25.4,Gibbonsia elegans,0,0
SPRING,ISTHMUS,1,BENTHIC,29,Gibbonsia elegans,0,0
SPRING,ISTHMUS,2,BENTHIC,1,Gibbonsia elegans,0,0
SPRING,ISTHMUS,2,BENTHIC,4.2,Gibbonsia elegans,0,0
SPRING,ISTHMUS,2,BENTHIC,7.5,Gibbonsia elegans,0,0
SPRING,ISTHMUS,2,BENTHIC,11.3,Gibbonsia elegans,0,0
SPRING,ISTHMUS,2,BENTHIC,13.3,Gibbonsia elegans,0,0
SPRING,ISTHMUS,2,BENTHIC,16.6,Gibbonsia elegans,0,0
SPRING,ISTHMUS,2,BENTHIC,21,Gibbonsia elegans,0,0
SPRING,ISTHMUS,2,BENTHIC,22.4,Gibbonsia elegans,0,0
SPRING,ISTHMUS,2,BENTHIC,26.3,Gibbonsia elegans,0,0
SPRING,ISTHMUS,2,BENTHIC,27.1,Gibbonsia elegans,0,0
SPRING,ISTHMUS,3,BENTHIC,0.4,Gibbonsia elegans,0,0
SPRING,ISTHMUS,3,BENTHIC,4.4,Gibbonsia elegans,0,0
SPRING,ISTHMUS,3,BENTHIC,8,Gibbonsia elegans,0,0
SPRING,ISTHMUS,3,BENTHIC,10.9,Gibbonsia elegans,0,0
SPRING,ISTHMUS,3,BENTHIC,12.3,Gibbonsia elegans,0,0
SPRING,ISTHMUS,3,BENTHIC,15.6,Gibbonsia elegans,0,0
SPRING,ISTHMUS,3,BENTHIC,15.6,Gibbonsia elegans,0,0
SPRING,ISTHMUS,3,BENTHIC,18,Gibbonsia elegans,0,0
SPRING,ISTHMUS,3,BENTHIC,23.4,Gibbonsia elegans,0,0
SPRING,ISTHMUS,3,BENTHIC,26.3,Gibbonsia elegans,0,0
SPRING,ISTHMUS,4,BENTHIC,29.5,Gibbonsia elegans,0,0
SPRING,ISTHMUS,4,BENTHIC,1.2,Gibbonsia elegans,0,0
SPRING,ISTHMUS,4,BENTHIC,5.3,Gibbonsia elegans,0,0
SPRING,ISTHMUS,4,BENTHIC,7.8,Gibbonsia elegans,0,0
SPRING,ISTHMUS,4,BENTHIC,10,Gibbonsia elegans,0,0
SPRING,ISTHMUS,4,BENTHIC,14.5,Gibbonsia elegans,0,0
SPRING,ISTHMUS,4,BENTHIC,15.7,Gibbonsia elegans,0,0
SPRING,ISTHMUS,4,BENTHIC,19.1,Gibbonsia elegans,0,0
SPRING,ISTHMUS,4,BENTHIC,21.9,Gibbonsia elegans,0,0
SPRING,ISTHMUS,4,BENTHIC,24.1,Gibbonsia elegans,0,0
SPRING,PARADISE,1,BENTHIC,2,Gibbonsia elegans,0,0
SPRING,PARADISE,1,BENTHIC,5.4,Gibbonsia elegans,0,0
SPRING,PARADISE,1,BENTHIC,7.4,Gibbonsia elegans,0,0
SPRING,PARADISE,1,BENTHIC,9.3,Gibbonsia elegans,0,0
SPRING,PARADISE,1,BENTHIC,13.4,Gibbonsia elegans,0,0
SPRING,PARADISE,1,BENTHIC,15.5,Gibbonsia elegans,0,0
SPRING,PARADISE,1,BENTHIC,19,Gibbonsia elegans,0,0
SPRING,PARADISE,1,BENTHIC,23.8,Gibbonsia elegans,0,0
SPRING,PARADISE,1,BENTHIC,25.6,Gibbonsia elegans,0,0
SPRING,PARADISE,1,BENTHIC,28.4,Gibbonsia elegans,0,0
SPRING,PARADISE,2,BENTHIC,0.9,Gibbonsia elegans,0,0
SPRING,PARADISE,2,BENTHIC,5.6,Gibbonsia elegans,0,0
SPRING,PARADISE,2,BENTHIC,6.7,Gibbonsia elegans,0,0
SPRING,PARADISE,2,BENTHIC,10,Gibbonsia elegans,0,0
SPRING,PARADISE,2,BENTHIC,15,Gibbonsia elegans,0,0
SPRING,PARADISE,2,BENTHIC,17.8,Gibbonsia elegans,0,0
SPRING,PARADISE,2,BENTHIC,18.5,Gibbonsia elegans,0,0
SPRING,PARADISE,2,BENTHIC,22.7,Gibbonsia elegans,0,0
SPRING,PARADISE,2,BENTHIC,25,Gibbonsia elegans,0,0
SPRING,PARADISE,2,BENTHIC,28.6,Gibbonsia elegans,0,0
SPRING,PARADISE,3,BENTHIC,2,Gibbonsia elegans,0,0
SPRING,PARADISE,3,BENTHIC,3.4,Gibbonsia elegans,0,0
SPRING,PARADISE,3,BENTHIC,7.9,Gibbonsia elegans,0,0
SPRING,PARADISE,3,BENTHIC,10.1,Gibbonsia elegans,0,0
SPRING,PARADISE,3,BENTHIC,13,Gibbonsia elegans,0,0
SPRING,PARADISE,3,BENTHIC,17.8,Gibbonsia elegans,0,0
SPRING,PARADISE,3,BENTHIC,18.5,Gibbonsia elegans,0,0
SPRING,PARADISE,3,BENTHIC,22.7,Gibbonsia elegans,0,0
SPRING,PARADISE,3,BENTHIC,26.9,Gibbonsia elegans,0,0
SPRING,PARADISE,3,BENTHIC,27.7,Gibbonsia elegans,0,0
SPRING,PARADISE,4,BENTHIC,0.3,Gibbonsia elegans,0,0
SPRING,PARADISE,4,BENTHIC,4.1,Gibbonsia elegans,0,0
SPRING,PARADISE,4,BENTHIC,6.1,Gibbonsia elegans,0,0
SPRING,PARADISE,4,BENTHIC,9.3,Gibbonsia elegans,0,0
SPRING,PARADISE,4,BENTHIC,13.9,Gibbonsia elegans,0,0
SPRING,PARADISE,4,BENTHIC,18,Gibbonsia elegans,0,0
SPRING,PARADISE,4,BENTHIC,18.2,Gibbonsia elegans,0,0
SPRING,PARADISE,4,BENTHIC,21.2,Gibbonsia elegans,0,0
SPRING,PARADISE,4,BENTHIC,26.2,Gibbonsia elegans,0,0
SPRING,PARADISE,4,BENTHIC,,Gibbonsia elegans,0,0
SPRING,EMPIRE,1,BENTHIC,2.2,Gibbonsia elegans,0,0
SPRING,EMPIRE,1,BENTHIC,5,Gibbonsia elegans,0,0
SPRING,EMPIRE,1,BENTHIC,7.1,Gibbonsia elegans,0,0
SPRING,EMPIRE,1,BENTHIC,12,Gibbonsia elegans,0,0
SPRING,EMPIRE,1,BENTHIC,14.5,Gibbonsia elegans,0,0
SPRING,EMPIRE,1,BENTHIC,17.9,Gibbonsia elegans,0,0
SPRING,EMPIRE,1,BENTHIC,18.5,Gibbonsia elegans,0,0
SPRING,EMPIRE,1,BENTHIC,22.7,Gibbonsia elegans,0,0
SPRING,EMPIRE,1,BENTHIC,27,Gibbonsia elegans,0,0
SPRING,EMPIRE,1,BENTHIC,27.8,Gibbonsia elegans,0,0
SPRING,EMPIRE,2,BENTHIC,0.9,Gibbonsia elegans,0,0
SPRING,EMPIRE,2,BENTHIC,3.1,Gibbonsia elegans,0,0
SPRING,EMPIRE,2,BENTHIC,6.8,Gibbonsia elegans,0,0
SPRING,EMPIRE,2,BENTHIC,9.1,Gibbonsia elegans,0,0
SPRING,EMPIRE,2,BENTHIC,12.7,Gibbonsia elegans,0,0
SPRING,EMPIRE,2,BENTHIC,16.6,Gibbonsia elegans,0,0
SPRING,EMPIRE,2,BENTHIC,20,Gibbonsia elegans,0,0
SPRING,EMPIRE,2,BENTHIC,22.9,Gibbonsia elegans,0,0
SPRING,EMPIRE,2,BENTHIC,24.1,Gibbonsia elegans,0,0
SPRING,EMPIRE,2,BENTHIC,27.1,Gibbonsia elegans,0,0
SPRING,EMPIRE,3,BENTHIC,0.1,Gibbonsia elegans,0,0
SPRING,EMPIRE,3,BENTHIC,4.5,Gibbonsia elegans,0,0
SPRING,EMPIRE,3,BENTHIC,8,Gibbonsia elegans,0,0
SPRING,EMPIRE,3,BENTHIC,9.8,Gibbonsia elegans,0,0
SPRING,EMPIRE,3,BENTHIC,12.5,Gibbonsia elegans,0,0
SPRING,EMPIRE,3,BENTHIC,17.1,Gibbonsia elegans,0,0
SPRING,EMPIRE,3,BENTHIC,20.9,Gibbonsia elegans,0,0
SPRING,EMPIRE,3,BENTHIC,23.8,Gibbonsia elegans,0,0
SPRING,EMPIRE,3,BENTHIC,26.6,Gibbonsia elegans,0,0
SPRING,EMPIRE,3,BENTHIC,27.2,Gibbonsia elegans,0,0
SPRING,EMPIRE,4,BENTHIC,2,Gibbonsia elegans,0,0
SPRING,EMPIRE,4,BENTHIC,5,Gibbonsia elegans,0,0
SPRING,EMPIRE,4,BENTHIC,6.3,Gibbonsia elegans,0,0
SPRING,EMPIRE,4,BENTHIC,9.8,Gibbonsia elegans,0,0
SPRING,EMPIRE,4,BENTHIC,14.1,Gibbonsia elegans,0,0
SPRING,EMPIRE,4,BENTHIC,6.6,Gibbonsia elegans,0,0
SPRING,EMPIRE,4,BENTHIC,20.9,Gibbonsia elegans,0,0
SPRING,EMPIRE,4,BENTHIC,23.1,Gibbonsia elegans,0,0
SPRING,EMPIRE,4,BENTHIC,24.8,Gibbonsia elegans,0,0
SPRING,EMPIRE,4,BENTHIC,27.6,Gibbonsia elegans,0,0
SPRING,BEYOND,1,BENTHIC,1.5,Gibbonsia elegans,0,0
SPRING,BEYOND,1,BENTHIC,4.5,Gibbonsia elegans,0,0
SPRING,BEYOND,1,BENTHIC,6.4,Gibbonsia elegans,0,0
SPRING,BEYOND,1,BENTHIC,11.2,Gibbonsia elegans,0,0
SPRING,BEYOND,1,BENTHIC,13.9,Gibbonsia elegans,0,0
SPRING,BEYOND,1,BENTHIC,17.4,Gibbonsia elegans,0,0
SPRING,BEYOND,1,BENTHIC,18,Gibbonsia elegans,0,0
SPRING,BEYOND,1,BENTHIC,21.3,Gibbonsia elegans,0,0
SPRING,BEYOND,1,BENTHIC,24.9,Gibbonsia elegans,0,0
SPRING,BEYOND,1,BENTHIC,27.3,Gibbonsia elegans,0,0
SPRING,BEYOND,2,BENTHIC,2.7,Gibbonsia elegans,0,0
SPRING,BEYOND,2,BENTHIC,5.3,Gibbonsia elegans,0,0
SPRING,BEYOND,2,BENTHIC,6.6,Gibbonsia elegans,0,0
SPRING,BEYOND,2,BENTHIC,11.2,Gibbonsia elegans,0,0
SPRING,BEYOND,2,BENTHIC,14,Gibbonsia elegans,0,0
SPRING,BEYOND,2,BENTHIC,17.7,Gibbonsia elegans,0,0
SPRING,BEYOND,2,BENTHIC,18.7,Gibbonsia elegans,0,0
SPRING,BEYOND,2,BENTHIC,22.1,Gibbonsia elegans,0,0
SPRING,BEYOND,2,BENTHIC,26.9,Gibbonsia elegans,0,0
SPRING,BEYOND,2,BENTHIC,27.9,Gibbonsia elegans,0,0
SPRING,BEYOND,3,BENTHIC,0.4,Gibbonsia elegans,0,0
SPRING,BEYOND,3,BENTHIC,5.6,Gibbonsia elegans,0,0
SPRING,BEYOND,3,BENTHIC,8.7,Gibbonsia elegans,0,0
SPRING,BEYOND,3,BENTHIC,10.8,Gibbonsia elegans,0,0
SPRING,BEYOND,3,BENTHIC,14.3,Gibbonsia elegans,0,0
SPRING,BEYOND,3,BENTHIC,15.2,Gibbonsia elegans,1,0
SPRING,BEYOND,3,BENTHIC,20.8,Gibbonsia elegans,0,0
SPRING,BEYOND,3,BENTHIC,21.6,Gibbonsia elegans,0,0
SPRING,BEYOND,3,BENTHIC,26.3,Gibbonsia elegans,0,0
SPRING,BEYOND,3,BENTHIC,27.8,Gibbonsia elegans,0,0
SPRING,BEYOND,4,BENTHIC,0.7,Gibbonsia elegans,0,0
SPRING,BEYOND,4,BENTHIC,5.9,Gibbonsia elegans,0,0
SPRING,BEYOND,4,BENTHIC,8.7,Gibbonsia elegans,0,0
SPRING,BEYOND,4,BENTHIC,10.6,Gibbonsia elegans,0,0
SPRING,BEYOND,4,BENTHIC,13,Gibbonsia elegans,0,0
SPRING,BEYOND,4,BENTHIC,17,Gibbonsia elegans,0,0
SPRING,BEYOND,4,BENTHIC,19.7,Gibbonsia elegans,0,0
SPRING,BEYOND,4,BENTHIC,21.2,Gibbonsia elegans,0,0
SPRING,BEYOND,4,BENTHIC,26.4,Gibbonsia elegans,0,0
SPRING,BEYOND,4,BENTHIC,29.4,Gibbonsia elegans,0,0
SPRING,PARSONS,1,BENTHIC,2,Gibbonsia elegans,0,0
SPRING,PARSONS,1,BENTHIC,3.5,Gibbonsia elegans,0,0
SPRING,PARSONS,1,BENTHIC,8.4,Gibbonsia elegans,0,0
SPRING,PARSONS,1,BENTHIC,10.9,Gibbonsia elegans,0,0
SPRING,PARSONS,1,BENTHIC,13.1,Gibbonsia elegans,0,0
SPRING,PARSONS,1,BENTHIC,17.4,Gibbonsia elegans,0,0
SPRING,PARSONS,1,BENTHIC,18.5,Gibbonsia elegans,0,0
SPRING,PARSONS,1,BENTHIC,24,Gibbonsia elegans,0,0
SPRING,PARSONS,1,BENTHIC,26.9,Gibbonsia elegans,0,0
SPRING,PARSONS,1,BENTHIC,27.6,Gibbonsia elegans,0,0
SPRING,PARSONS,2,BENTHIC,1.3,Gibbonsia elegans,0,0
SPRING,PARSONS,2,BENTHIC,3.5,Gibbonsia elegans,0,0
SPRING,PARSONS,2,BENTHIC,7.7,Gibbonsia elegans,0,0
SPRING,PARSONS,2,BENTHIC,9.7,Gibbonsia elegans,0,0
SPRING,PARSONS,2,BENTHIC,12,Gibbonsia elegans,0,0
SPRING,PARSONS,2,BENTHIC,17.1,Gibbonsia elegans,0,0
SPRING,PARSONS,2,BENTHIC,20.7,Gibbonsia elegans,0,0
SPRING,PARSONS,2,BENTHIC,21.2,Gibbonsia elegans,0,0
SPRING,PARSONS,2,BENTHIC,24.9,Gibbonsia elegans,0,0
SPRING,PARSONS,2,BENTHIC,29.5,Gibbonsia elegans,0,0
SPRING,PARSONS,3,BENTHIC,0.2,Gibbonsia elegans,0,0
SPRING,PARSONS,3,BENTHIC,4.8,Gibbonsia elegans,0,0
SPRING,PARSONS,3,BENTHIC,7.5,Gibbonsia elegans,0,0
SPRING,PARSONS,3,BENTHIC,10.4,Gibbonsia elegans,0,0
SPRING,PARSONS,3,BENTHIC,12.9,Gibbonsia elegans,0,0
SPRING,PARSONS,3,BENTHIC,15.7,Gibbonsia elegans,0,0
SPRING,PARSONS,3,BENTHIC,19.4,Gibbonsia elegans,0,0
SPRING,PARSONS,3,BENTHIC,21.5,Gibbonsia elegans,0,0
SPRING,PARSONS,3,BENTHIC,26.2,Gibbonsia elegans,0,0
SPRING,PARSONS,3,BENTHIC,27.8,Gibbonsia elegans,0,0
SPRING,PARSONS,4,BENTHIC,0.8,Gibbonsia elegans,0,0
SPRING,PARSONS,4,BENTHIC,4.2,Gibbonsia elegans,0,0
SPRING,PARSONS,4,BENTHIC,6.8,Gibbonsia elegans,0,0
SPRING,PARSONS,4,BENTHIC,10.1,Gibbonsia elegans,0,0
SPRING,PARSONS,4,BENTHIC,12.6,Gibbonsia elegans,0,0
SPRING,PARSONS,4,BENTHIC,16.7,Gibbonsia elegans,0,0
SPRING,PARSONS,4,BENTHIC,19.4,Gibbonsia elegans,0,0
SPRING,PARSONS,4,BENTHIC,23,Gibbonsia elegans,0,0
SPRING,PARSONS,4,BENTHIC,24.1,Gibbonsia elegans,0,0
SPRING,PARSONS,4,BENTHIC,29.8,Gibbonsia elegans,0,0
SPRING,ARROW,1,BENTHIC,0,Gibbonsia elegans,0,0
SPRING,ARROW,1,BENTHIC,3.7,Gibbonsia elegans,0,0
SPRING,ARROW,1,BENTHIC,7.9,Gibbonsia elegans,0,0
SPRING,ARROW,1,BENTHIC,11.6,Gibbonsia elegans,0,0
SPRING,ARROW,1,BENTHIC,12.4,Gibbonsia elegans,0,0
SPRING,ARROW,1,BENTHIC,17.3,Gibbonsia elegans,0,0
SPRING,ARROW,1,BENTHIC,20.3,Gibbonsia elegans,0,0
SPRING,ARROW,1,BENTHIC,25.7,Gibbonsia elegans,0,0
SPRING,ARROW,1,BENTHIC,26.6,Gibbonsia elegans,0,0
SPRING,ARROW,1,BENTHIC,,Gibbonsia elegans,0,0
SPRING,ARROW,2,BENTHIC,1.5,Gibbonsia elegans,0,0
SPRING,ARROW,2,BENTHIC,3.3,Gibbonsia elegans,0,0
SPRING,ARROW,2,BENTHIC,7.2,Gibbonsia elegans,0,0
SPRING,ARROW,2,BENTHIC,12,Gibbonsia elegans,0,0
SPRING,ARROW,2,BENTHIC,14.6,Gibbonsia elegans,0,0
SPRING,ARROW,2,BENTHIC,16.5,Gibbonsia elegans,0,0
SPRING,ARROW,2,BENTHIC,18.7,Gibbonsia elegans,0,0
SPRING,ARROW,2,BENTHIC,22.6,Gibbonsia elegans,0,0
SPRING,ARROW,2,BENTHIC,26.9,Gibbonsia elegans,0,0
SPRING,ARROW,2,BENTHIC,29.5,Gibbonsia elegans,0,0
SPRING,ARROW,3,BENTHIC,0.9,Gibbonsia elegans,0,0
SPRING,ARROW,3,BENTHIC,4.1,Gibbonsia elegans,0,0
SPRING,ARROW,3,BENTHIC,8.6,Gibbonsia elegans,0,0
SPRING,ARROW,3,BENTHIC,9.9,Gibbonsia elegans,0,0
SPRING,ARROW,3,BENTHIC,12.3,Gibbonsia elegans,0,0
SPRING,ARROW,3,BENTHIC,17.5,Gibbonsia elegans,0,0
SPRING,ARROW,3,BENTHIC,19.2,Gibbonsia elegans,0,0
SPRING,ARROW,3,BENTHIC,23.9,Gibbonsia elegans,0,0
SPRING,ARROW,3,BENTHIC,25.2,Gibbonsia elegans,0,0
SPRING,ARROW,3,BENTHIC,27,Gibbonsia elegans,0,0
SPRING,ARROW,4,BENTHIC,1.1,Gibbonsia elegans,0,0
SPRING,ARROW,4,BENTHIC,3.5,Gibbonsia elegans,0,0
SPRING,ARROW,4,BENTHIC,6.4,Gibbonsia elegans,0,0
SPRING,ARROW,4,BENTHIC,11.1,Gibbonsia elegans,0,0
SPRING,ARROW,4,BENTHIC,13.1,Gibbonsia elegans,0,0
SPRING,ARROW,4,BENTHIC,17.9,Gibbonsia elegans,0,0
SPRING,ARROW,4,BENTHIC,20.7,Gibbonsia elegans,0,0
SPRING,ARROW,4,BENTHIC,23.6,Gibbonsia elegans,0,0
SPRING,ARROW,4,BENTHIC,24,Gibbonsia elegans,0,0
SPRING,ARROW,4,BENTHIC,29.6,Gibbonsia elegans,0,0
SUMMER-2,BEYOND,1,BENTHIC,1.5,Gibbonsia elegans,0,0
SUMMER-2,BEYOND,1,BENTHIC,4.5,Gibbonsia elegans,0,0
SUMMER-2,BEYOND,1,BENTHIC,6.4,Gibbonsia elegans,0,0
SUMMER-2,BEYOND,1,BENTHIC,11.2,Gibbonsia elegans,0,0
SUMMER-2,BEYOND,1,BENTHIC,13.9,Gibbonsia elegans,0,0
SUMMER-2,BEYOND,1,BENTHIC,17.4,Gibbonsia elegans,0,0
SUMMER-2,BEYOND,1,BENTHIC,18,Gibbonsia elegans,0,0
SUMMER-2,BEYOND,1,BENTHIC,21.3,Gibbonsia elegans,0,0
SUMMER-2,BEYOND,1,BENTHIC,24.9,Gibbonsia elegans,0,0
SUMMER-2,BEYOND,1,BENTHIC,27.3,Gibbonsia elegans,0,0
