Season,Site,Transect,Strata,species,3,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,29,31,44
SUMMER,PARSONS,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,1,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SUMMER,PARSONS,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,3,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,8,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,2,0,30,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0
SUMMER,ARROW,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,1,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SUMMER,ARROW,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,11,10,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
SUMMER,ARROW,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,3,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,13,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,1,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,3,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,1,BENTHIC,Halichoeres semicinctus,0,0,0,0,2,0,0,0,9,1,0,2,0,3,0,0,0,0,0,0,1,0,0,0
SUMMER,PARADISE,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,2,0,12,0,8,0,0,0,0,0,1,0,3,0,0,0,0,0
SUMMER,PARADISE,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,3,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
SUMMER,PARADISE,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,17,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
SUMMER,EMPIRE,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,1,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,3,0,0,0,1,0,0,0
SUMMER,EMPIRE,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,3,BENTHIC,Halichoeres semicinctus,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,1,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,4,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SUMMER,INDIANS,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,3,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
SUMMER,INDIANS,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,12,8,8,0,7,0,0,0,0,0,0,0,0,4,0,0
SUMMER,ISTHMUS,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,1,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
SUMMER,ISTHMUS,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,1,0,7,0,4,0,0,0,0,2,0,1,0,0,0,0,0,2
SUMMER,ISTHMUS,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,3,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,5,0,17,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0
FALL ,PARSONS,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,1,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0
FALL ,PARSONS,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,3,BENTHIC,Halichoeres semicinctus,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0
FALL ,PARSONS,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,3,0,5,1,0,0,0,0,0,0,0,3,0,0
FALL ,ARROW,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,1,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,2,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,1,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,3,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,2,0,0,2,6,1,0,1,1,0,0,0,0,0,0,0
FALL ,ARROW,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,2,0,0,0,0,0,7,0,1,1,2,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,1,BENTHIC,Halichoeres semicinctus,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0
FALL ,INDIANS,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,0,2,0
FALL ,INDIANS,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,3,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,1,0,3,0,0,0,0,0,0
FALL ,INDIANS,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,7,0,6,0,2,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,1,BENTHIC,Halichoeres semicinctus,0,0,37,0,0,0,0,2,0,0,0,2,4,0,0,2,0,0,1,0,0,0,0,0
FALL,ISTHMUS,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,2,BENTHIC,Halichoeres semicinctus,0,20,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0
FALL,ISTHMUS,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,3,BENTHIC,Halichoeres semicinctus,0,12,0,0,0,0,0,0,0,0,0,4,3,0,3,0,1,0,0,0,0,0,1,0
FALL,ISTHMUS,4,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,4,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,4,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
FALL,BEYOND,1,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,1,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,1,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,2,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,2,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,2,BENTHIC,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,3,CANOPY,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,3,MIDWATER,Halichoeres semicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
