Season,Site,Transect,Strata,QUAD,species,1,2,3,4,5
SUMMER-2,BEYOND,1,BENTHIC,27.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,2.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,5.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,6.6,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,BEYOND,2,BENTHIC,11.2,Lythrypnus dalli,0,0,0,3,0
SUMMER-2,BEYOND,2,BENTHIC,14,Lythrypnus dalli,0,0,0,0,1
SUMMER-2,BEYOND,2,BENTHIC,17.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,18.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,22.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,26.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,27.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,0.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,5.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,8.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,10.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,14.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,15.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,20.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,21.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,26.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,27.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,0.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,5.9,Lythrypnus dalli,0,0,0,0,2
SUMMER-2,BEYOND,4,BENTHIC,8.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,10.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,13,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,17,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,19.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,31.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,26.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,29.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,0,Lythrypnus dalli,0,0,0,0,5
SUMMER-2,ARROW,1,BENTHIC,3.7,Lythrypnus dalli,0,0,0,5,0
SUMMER-2,ARROW,1,BENTHIC,7.9,Lythrypnus dalli,0,0,2,0,0
SUMMER-2,ARROW,1,BENTHIC,11.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,13.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,17.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,20.3,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,ARROW,1,BENTHIC,23.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,26.6,Lythrypnus dalli,0,0,0,4,0
SUMMER-2,ARROW,1,BENTHIC,29.1,Lythrypnus dalli,0,0,0,2,0
SUMMER-2,ARROW,2,BENTHIC,1.5,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,ARROW,2,BENTHIC,3.3,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,ARROW,2,BENTHIC,7.2,Lythrypnus dalli,0,0,0,5,0
SUMMER-2,ARROW,2,BENTHIC,12,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,14.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,16.5,Lythrypnus dalli,0,0,0,0,5
SUMMER-2,ARROW,2,BENTHIC,18.7,Lythrypnus dalli,0,0,0,0,1
SUMMER-2,ARROW,2,BENTHIC,22.6,Lythrypnus dalli,0,0,0,2,0
SUMMER-2,ARROW,2,BENTHIC,26.9,Lythrypnus dalli,0,0,0,0,3
SUMMER-2,ARROW,2,BENTHIC,29.5,Lythrypnus dalli,0,0,0,0,1
SUMMER-2,ARROW,3,BENTHIC,0.9,Lythrypnus dalli,0,0,0,2,0
SUMMER-2,ARROW,3,BENTHIC,4.1,Lythrypnus dalli,0,0,0,0,3
SUMMER-2,ARROW,3,BENTHIC,8.6,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,ARROW,3,BENTHIC,9.9,Lythrypnus dalli,0,0,0,2,0
SUMMER-2,ARROW,3,BENTHIC,12.3,Lythrypnus dalli,0,0,0,3,0
SUMMER-2,ARROW,3,BENTHIC,17.5,Lythrypnus dalli,0,0,0,3,0
SUMMER-2,ARROW,3,BENTHIC,19.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,23.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,25.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,27,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,1.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,3.5,Lythrypnus dalli,0,0,0,0,4
SUMMER-2,ARROW,4,BENTHIC,6.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,11.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,13.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,17.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,20.7,Lythrypnus dalli,0,0,0,0,3
SUMMER-2,ARROW,4,BENTHIC,23.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,24,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,29.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,2.4,Lythrypnus dalli,0,0,0,0,4
SUMMER-2,INDIANS,1,BENTHIC,3.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,7.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,9.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,14.8,Lythrypnus dalli,0,0,0,0,7
SUMMER-2,INDIANS,1,BENTHIC,16.1,Lythrypnus dalli,0,0,0,11,0
SUMMER-2,INDIANS,1,BENTHIC,18.3,Lythrypnus dalli,0,0,0,8,0
SUMMER-2,INDIANS,1,BENTHIC,23.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,25.7,Lythrypnus dalli,0,0,0,0,5
SUMMER-2,INDIANS,1,BENTHIC,29.9,Lythrypnus dalli,0,0,0,7,0
SUMMER-2,INDIANS,2,BENTHIC,1.9,Lythrypnus dalli,0,0,0,3,0
SUMMER-2,INDIANS,2,BENTHIC,5.5,Lythrypnus dalli,0,0,0,0,4
SUMMER-2,INDIANS,2,BENTHIC,7.1,Lythrypnus dalli,0,1,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,9.5,Lythrypnus dalli,0,0,0,11,0
SUMMER-2,INDIANS,2,BENTHIC,14.6,Lythrypnus dalli,0,0,0,16,0
SUMMER-2,INDIANS,2,BENTHIC,17.9,Lythrypnus dalli,0,0,6,0,0
SUMMER-2,INDIANS,2,BENTHIC,18.2,Lythrypnus dalli,0,0,0,5,0
SUMMER-2,INDIANS,2,BENTHIC,23.8,Lythrypnus dalli,0,0,0,8,0
SUMMER-2,INDIANS,2,BENTHIC,26,Lythrypnus dalli,0,0,13,0,0
SUMMER-2,INDIANS,2,BENTHIC,27.7,Lythrypnus dalli,0,0,11,0,0
SUMMER-2,INDIANS,3,BENTHIC,1.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,5.5,Lythrypnus dalli,0,0,5,0,0
SUMMER-2,INDIANS,3,BENTHIC,8.4,Lythrypnus dalli,0,0,5,0,0
SUMMER-2,INDIANS,3,BENTHIC,11.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,12.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,16.7,Lythrypnus dalli,0,0,6,0,0
SUMMER-2,INDIANS,3,BENTHIC,18,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,21.6,Lythrypnus dalli,0,0,6,0,0
SUMMER-2,INDIANS,3,BENTHIC,25.4,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,INDIANS,3,BENTHIC,29.7,Lythrypnus dalli,0,0,0,2,0
SUMMER-2,INDIANS,4,BENTHIC,0.9,Lythrypnus dalli,0,0,0,2,0
SUMMER-2,INDIANS,4,BENTHIC,5.6,Lythrypnus dalli,0,0,0,4,0
SUMMER-2,INDIANS,4,BENTHIC,8,Lythrypnus dalli,0,0,0,8,0
SUMMER-2,INDIANS,4,BENTHIC,10.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,13,Lythrypnus dalli,0,0,0,4,0
SUMMER-2,INDIANS,4,BENTHIC,15,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,18.5,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,22.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,26.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,27.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,1.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,4.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,6.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,11,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,12.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,17.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,20.5,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,22.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,26.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,28.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,0.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,3.5,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,7.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,11.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,12.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,16.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,20.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,23.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,25.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,28,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,2.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,4.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,8.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,10.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,14.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,17.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,20,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,22.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,25.3,Lythrypnus dalli,0,0,0,5,0
SUMMER-2,PARSONS,3,BENTHIC,29.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,1.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,5.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,6.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,10.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,14.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,17.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,18.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,23.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,26.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,29,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,2.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,4.2,Lythrypnus dalli,0,0,0,5,0
SUMMER-2,ISTHMUS,1,BENTHIC,8.3,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,ISTHMUS,1,BENTHIC,11.9,Lythrypnus dalli,0,0,0,7,0
SUMMER-2,ISTHMUS,1,BENTHIC,14.2,Lythrypnus dalli,0,0,6,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,15.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,18.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,22.7,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,ISTHMUS,1,BENTHIC,25.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,29,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,1,Lythrypnus dalli,0,0,0,3,0
SUMMER-2,ISTHMUS,2,BENTHIC,4.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,7.5,Lythrypnus dalli,0,0,0,4,0
SUMMER-2,ISTHMUS,2,BENTHIC,11.3,Lythrypnus dalli,0,0,6,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,13.3,Lythrypnus dalli,0,0,1,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,16.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,21,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,22.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,26.3,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,ISTHMUS,2,BENTHIC,27.1,Lythrypnus dalli,0,0,0,7,0
SUMMER-2,ISTHMUS,3,BENTHIC,0.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,4.4,Lythrypnus dalli,0,0,3,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,8,Lythrypnus dalli,0,0,0,3,0
SUMMER-2,ISTHMUS,3,BENTHIC,10.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,12.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,15.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,18,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,23.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,26.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,29.5,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,1.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,5.3,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,ISTHMUS,4,BENTHIC,7.8,Lythrypnus dalli,0,0,0,4,0
SUMMER-2,ISTHMUS,4,BENTHIC,10,Lythrypnus dalli,0,0,0,3,0
SUMMER-2,ISTHMUS,4,BENTHIC,14.5,Lythrypnus dalli,0,0,0,4,0
SUMMER-2,ISTHMUS,4,BENTHIC,15.7,Lythrypnus dalli,0,0,0,0,2
SUMMER-2,ISTHMUS,4,BENTHIC,19.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,21.9,Lythrypnus dalli,0,0,6,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,24.1,Lythrypnus dalli,0,0,0,3,0
SUMMER-2,ISTHMUS,4,BENTHIC,29.6,Lythrypnus dalli,0,1,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,2.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,5,Lythrypnus dalli,0,0,6,0,0
SUMMER-2,EMPIRE,1,BENTHIC,7.1,Lythrypnus dalli,0,0,4,0,0
SUMMER-2,EMPIRE,1,BENTHIC,12,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,14.5,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,EMPIRE,1,BENTHIC,17.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,18.5,Lythrypnus dalli,0,0,0,3,0
SUMMER-2,EMPIRE,1,BENTHIC,22.7,Lythrypnus dalli,0,1,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,27,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,27.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,0.9,Lythrypnus dalli,0,0,0,4,0
SUMMER-2,EMPIRE,2,BENTHIC,3.1,Lythrypnus dalli,0,0,0,2,0
SUMMER-2,EMPIRE,2,BENTHIC,6.8,Lythrypnus dalli,0,0,0,2,0
SUMMER-2,EMPIRE,2,BENTHIC,9.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,12.7,Lythrypnus dalli,0,0,0,5,0
SUMMER-2,EMPIRE,2,BENTHIC,16.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,20,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,22.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,24.1,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,EMPIRE,2,BENTHIC,27.1,Lythrypnus dalli,0,0,2,0,0
SUMMER-2,EMPIRE,3,BENTHIC,0.1,Lythrypnus dalli,0,0,0,1,0
SUMMER-2,EMPIRE,3,BENTHIC,4.5,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,9.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,12.5,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,17.1,Lythrypnus dalli,0,0,1,0,0
SUMMER-2,EMPIRE,3,BENTHIC,20.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,23.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,26.6,Lythrypnus dalli,0,0,0,2,0
SUMMER-2,EMPIRE,3,BENTHIC,27.2,Lythrypnus dalli,0,0,3,0,0
SUMMER-2,EMPIRE,4,BENTHIC,2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,5,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,6.3,Lythrypnus dalli,0,0,0,5,0
SUMMER-2,EMPIRE,4,BENTHIC,9.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,14.1,Lythrypnus dalli,0,0,2,0,0
SUMMER-2,EMPIRE,4,BENTHIC,16.6,Lythrypnus dalli,0,0,0,4,0
SUMMER-2,EMPIRE,4,BENTHIC,20.9,Lythrypnus dalli,0,0,13,0,0
SUMMER-2,EMPIRE,4,BENTHIC,23.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,24.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,27.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,2,Lythrypnus dalli,0,0,8,0,0
SUMMER-2,PARADISE,1,BENTHIC,5.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,7.4,Lythrypnus dalli,0,0,7,0,0
SUMMER-2,PARADISE,1,BENTHIC,9.3,Lythrypnus dalli,0,0,10,0,0
SUMMER-2,PARADISE,1,BENTHIC,13.4,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,15.5,Lythrypnus dalli,0,0,11,0,0
SUMMER-2,PARADISE,1,BENTHIC,19,Lythrypnus dalli,0,0,0,0,2
SUMMER-2,PARADISE,1,BENTHIC,23.8,Lythrypnus dalli,0,0,4,0,0
SUMMER-2,PARADISE,1,BENTHIC,25.6,Lythrypnus dalli,0,1,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,29.4,Lythrypnus dalli,0,0,4,0,0
SUMMER-2,PARADISE,2,BENTHIC,0.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,5.6,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,6.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,10,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,15,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,17.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,19.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,22.5,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,25,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,28.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,3.4,Lythrypnus dalli,0,0,3,0,0
SUMMER-2,PARADISE,3,BENTHIC,7.9,Lythrypnus dalli,0,0,1,0,0
SUMMER-2,PARADISE,3,BENTHIC,10.1,Lythrypnus dalli,0,0,3,0,0
SUMMER-2,PARADISE,3,BENTHIC,13,Lythrypnus dalli,0,0,0,8,0
SUMMER-2,PARADISE,3,BENTHIC,17.8,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,18.5,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,22.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,26.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,27.7,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,0.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,4.1,Lythrypnus dalli,0,1,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,6.1,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,9.3,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,13.9,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,18,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,18.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,21.2,Lythrypnus dalli,0,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,26.2,Lythrypnus dalli,0,2,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,30,Lythrypnus dalli,0,0,0,0,0