Season,Site,Transect,Strata,QUAD,species,12,15,20,30
WINTER,BEYOND,1,BENTHIC,27.3,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,2,BENTHIC,2.7,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,2,BENTHIC,5.3,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,2,BENTHIC,6.6,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,2,BENTHIC,11.2,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,2,BENTHIC,14,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,2,BENTHIC,17.7,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,2,BENTHIC,18.7,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,2,BENTHIC,22.1,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,2,BENTHIC,26.9,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,2,BENTHIC,27.8,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,3,BENTHIC,0.4,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,3,BENTHIC,5.6,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,3,BENTHIC,8.7,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,3,BENTHIC,10.8,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,3,BENTHIC,14.3,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,3,BENTHIC,15.2,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,3,BENTHIC,20.8,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,3,BENTHIC,21.1,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,3,BENTHIC,26.3,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,3,BENTHIC,27.8,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,4,BENTHIC,0.7,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,4,BENTHIC,5.9,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,4,BENTHIC,8.7,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,4,BENTHIC,10.6,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,4,BENTHIC,13,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,4,BENTHIC,17,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,4,BENTHIC,19.7,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,4,BENTHIC,21.2,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,4,BENTHIC,26.4,Scorpaena guttata,0,0,0,0
WINTER,BEYOND,4,BENTHIC,27.9,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,1,BENTHIC,3,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,1,BENTHIC,5.1,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,1,BENTHIC,7.9,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,1,BENTHIC,10.4,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,1,BENTHIC,12.4,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,1,BENTHIC,17.3,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,1,BENTHIC,19,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,1,BENTHIC,21.8,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,1,BENTHIC,24.7,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,1,BENTHIC,29,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,2,BENTHIC,0.4,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,2,BENTHIC,5.4,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,2,BENTHIC,6.1,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,2,BENTHIC,12,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,2,BENTHIC,14.9,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,2,BENTHIC,17.1,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,2,BENTHIC,20.6,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,2,BENTHIC,22.6,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,2,BENTHIC,25.6,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,2,BENTHIC,29.2,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,3,BENTHIC,3,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,3,BENTHIC,5.8,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,3,BENTHIC,7.8,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,3,BENTHIC,10,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,3,BENTHIC,13.5,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,3,BENTHIC,17.1,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,3,BENTHIC,20.2,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,3,BENTHIC,22.1,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,3,BENTHIC,25.8,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,3,BENTHIC,28.2,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,4,BENTHIC,1.6,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,4,BENTHIC,3.3,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,4,BENTHIC,8.9,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,4,BENTHIC,9.3,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,4,BENTHIC,13,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,4,BENTHIC,16.4,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,4,BENTHIC,19.6,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,4,BENTHIC,21.7,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,4,BENTHIC,25.1,Scorpaena guttata,0,0,0,0
WINTER,ISTHMUS,4,BENTHIC,28.5,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,1,BENTHIC,0,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,1,BENTHIC,4.5,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,1,BENTHIC,8.4,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,1,BENTHIC,9,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,1,BENTHIC,12.4,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,1,BENTHIC,17.3,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,1,BENTHIC,20,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,1,BENTHIC,22.8,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,1,BENTHIC,24.3,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,1,BENTHIC,29,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,2,BENTHIC,1,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,2,BENTHIC,4.2,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,2,BENTHIC,6.5,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,2,BENTHIC,9.2,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,2,BENTHIC,14.7,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,2,BENTHIC,15.7,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,2,BENTHIC,19.1,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,2,BENTHIC,21.3,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,2,BENTHIC,24.5,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,2,BENTHIC,29.2,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,3,BENTHIC,0.2,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,3,BENTHIC,5.1,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,3,BENTHIC,8.6,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,3,BENTHIC,9.5,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,3,BENTHIC,12.6,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,3,BENTHIC,15,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,3,BENTHIC,20,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,3,BENTHIC,22.3,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,3,BENTHIC,26,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,3,BENTHIC,29.9,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,4,BENTHIC,1.2,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,4,BENTHIC,5.7,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,4,BENTHIC,6.2,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,4,BENTHIC,9.1,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,4,BENTHIC,13.4,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,4,BENTHIC,15.6,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,4,BENTHIC,21,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,4,BENTHIC,23.8,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,4,BENTHIC,25.6,Scorpaena guttata,0,0,0,0
WINTER,PARADISE,4,BENTHIC,27.8,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,1,BENTHIC,2,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,1,BENTHIC,5.3,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,1,BENTHIC,6.3,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,1,BENTHIC,10.9,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,1,BENTHIC,13.2,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,1,BENTHIC,15.1,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,1,BENTHIC,20.7,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,1,BENTHIC,23.7,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,1,BENTHIC,24.8,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,1,BENTHIC,29.4,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,2,BENTHIC,0.7,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,2,BENTHIC,4.8,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,2,BENTHIC,6.5,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,2,BENTHIC,11.5,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,2,BENTHIC,12.8,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,2,BENTHIC,15.5,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,2,BENTHIC,20.2,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,2,BENTHIC,21.9,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,2,BENTHIC,24.9,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,2,BENTHIC,28.4,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,3,BENTHIC,2,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,3,BENTHIC,5.5,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,3,BENTHIC,6.6,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,3,BENTHIC,10.2,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,3,BENTHIC,14.6,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,3,BENTHIC,17.1,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,3,BENTHIC,18.6,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,3,BENTHIC,22.1,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,3,BENTHIC,24.1,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,3,BENTHIC,27.6,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,4,BENTHIC,2.5,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,4,BENTHIC,5.1,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,4,BENTHIC,8.7,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,4,BENTHIC,11.9,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,4,BENTHIC,12.4,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,4,BENTHIC,17.3,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,4,BENTHIC,20.2,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,4,BENTHIC,21,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,4,BENTHIC,26.2,Scorpaena guttata,0,0,0,0
WINTER,EMPIRE,4,BENTHIC,29.5,Scorpaena guttata,0,0,0,0
WINTER,ARROW,1,BENTHIC,3,Scorpaena guttata,0,0,0,0
WINTER,ARROW,1,BENTHIC,5.9,Scorpaena guttata,0,0,0,0
WINTER,ARROW,1,BENTHIC,8.9,Scorpaena guttata,0,0,0,0
WINTER,ARROW,1,BENTHIC,9,Scorpaena guttata,0,0,0,0
WINTER,ARROW,1,BENTHIC,12.2,Scorpaena guttata,0,0,0,0
WINTER,ARROW,1,BENTHIC,17.5,Scorpaena guttata,0,0,0,0
WINTER,ARROW,1,BENTHIC,19.1,Scorpaena guttata,0,0,0,0
WINTER,ARROW,1,BENTHIC,22.9,Scorpaena guttata,0,0,0,0
WINTER,ARROW,1,BENTHIC,24.5,Scorpaena guttata,0,0,0,0
WINTER,ARROW,1,BENTHIC,27.4,Scorpaena guttata,0,0,0,0
WINTER,ARROW,2,BENTHIC,1,Scorpaena guttata,0,0,0,0
WINTER,ARROW,2,BENTHIC,3.9,Scorpaena guttata,0,0,0,0
WINTER,ARROW,2,BENTHIC,6.3,Scorpaena guttata,0,0,0,0
WINTER,ARROW,2,BENTHIC,10.8,Scorpaena guttata,0,0,0,0
WINTER,ARROW,2,BENTHIC,14.7,Scorpaena guttata,0,0,0,0
WINTER,ARROW,2,BENTHIC,15.4,Scorpaena guttata,0,0,0,0
WINTER,ARROW,2,BENTHIC,19.5,Scorpaena guttata,0,0,0,0
WINTER,ARROW,2,BENTHIC,23.8,Scorpaena guttata,0,0,0,0
WINTER,ARROW,2,BENTHIC,24.5,Scorpaena guttata,0,0,0,0
WINTER,ARROW,2,BENTHIC,29.7,Scorpaena guttata,0,0,0,0
WINTER,ARROW,3,BENTHIC,1.9,Scorpaena guttata,0,0,0,0
WINTER,ARROW,3,BENTHIC,4.2,Scorpaena guttata,0,0,0,0
WINTER,ARROW,3,BENTHIC,8.3,Scorpaena guttata,0,0,0,0
WINTER,ARROW,3,BENTHIC,10.1,Scorpaena guttata,0,0,0,0
WINTER,ARROW,3,BENTHIC,13.2,Scorpaena guttata,0,0,0,0
WINTER,ARROW,3,BENTHIC,16,Scorpaena guttata,0,0,0,0
WINTER,ARROW,3,BENTHIC,18.3,Scorpaena guttata,0,0,0,0
WINTER,ARROW,3,BENTHIC,22.4,Scorpaena guttata,0,0,0,0
WINTER,ARROW,3,BENTHIC,25.3,Scorpaena guttata,0,0,0,0
WINTER,ARROW,3,BENTHIC,28,Scorpaena guttata,0,0,0,0
WINTER,ARROW,4,BENTHIC,1.4,Scorpaena guttata,0,0,0,0
WINTER,ARROW,4,BENTHIC,5,Scorpaena guttata,0,0,0,0
WINTER,ARROW,4,BENTHIC,8,Scorpaena guttata,0,0,0,0
WINTER,ARROW,4,BENTHIC,9.6,Scorpaena guttata,0,0,0,0
WINTER,ARROW,4,BENTHIC,12.1,Scorpaena guttata,0,0,0,0
WINTER,ARROW,4,BENTHIC,17.8,Scorpaena guttata,0,0,0,0
WINTER,ARROW,4,BENTHIC,20.7,Scorpaena guttata,0,0,0,0
WINTER,ARROW,4,BENTHIC,21.7,Scorpaena guttata,0,0,0,0
WINTER,ARROW,4,BENTHIC,24.9,Scorpaena guttata,0,0,0,0
WINTER,ARROW,4,BENTHIC,28,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,1,BENTHIC,0.9,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,1,BENTHIC,5.9,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,1,BENTHIC,7.6,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,1,BENTHIC,11.4,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,1,BENTHIC,14.3,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,1,BENTHIC,16.8,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,1,BENTHIC,18.7,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,1,BENTHIC,24,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,1,BENTHIC,26.8,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,1,BENTHIC,28.5,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,2,BENTHIC,1,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,2,BENTHIC,3,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,2,BENTHIC,7.6,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,2,BENTHIC,11.3,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,2,BENTHIC,13.6,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,2,BENTHIC,17,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,2,BENTHIC,19.6,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,2,BENTHIC,24,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,2,BENTHIC,26.7,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,2,BENTHIC,28.6,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,3,BENTHIC,1,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,3,BENTHIC,3.9,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,3,BENTHIC,7.7,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,3,BENTHIC,11.5,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,3,BENTHIC,12.1,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,3,BENTHIC,16.9,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,3,BENTHIC,19.9,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,3,BENTHIC,24,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,3,BENTHIC,26.7,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,3,BENTHIC,28.6,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,4,BENTHIC,0.5,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,4,BENTHIC,3.2,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,4,BENTHIC,6.4,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,4,BENTHIC,11.8,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,4,BENTHIC,15,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,4,BENTHIC,17.7,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,4,BENTHIC,19.9,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,4,BENTHIC,21.8,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,4,BENTHIC,24,Scorpaena guttata,0,0,0,0
WINTER,INDIANS,4,BENTHIC,28.7,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,1,BENTHIC,2.9,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,1,BENTHIC,4.3,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,1,BENTHIC,7.2,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,1,BENTHIC,11.1,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,1,BENTHIC,12.9,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,1,BENTHIC,15.7,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,1,BENTHIC,18.5,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,1,BENTHIC,22.3,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,1,BENTHIC,25.1,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,1,BENTHIC,27.2,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,2,BENTHIC,2,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,2,BENTHIC,3.1,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,2,BENTHIC,6.3,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,2,BENTHIC,9.5,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,2,BENTHIC,12.8,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,2,BENTHIC,16.4,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,2,BENTHIC,20,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,2,BENTHIC,22.7,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,2,BENTHIC,25.3,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,2,BENTHIC,27.1,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,3,BENTHIC,2.8,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,3,BENTHIC,4.4,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,3,BENTHIC,6.1,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,3,BENTHIC,11.4,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,3,BENTHIC,13.2,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,3,BENTHIC,15.1,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,3,BENTHIC,20.5,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,3,BENTHIC,21,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,3,BENTHIC,24.1,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,3,BENTHIC,27.3,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,4,BENTHIC,2,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,4,BENTHIC,3.1,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,4,BENTHIC,8.9,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,4,BENTHIC,9.5,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,4,BENTHIC,14,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,4,BENTHIC,16.1,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,4,BENTHIC,19.1,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,4,BENTHIC,21.6,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,4,BENTHIC,25.5,Scorpaena guttata,0,0,0,0
WINTER,PARSONS,4,BENTHIC,29.7,Scorpaena guttata,0,0,0,0
SPRING,INDIANS,1,BENTHIC,2.4,Scorpaena guttata,0,0,0,0
SPRING,INDIANS,1,BENTHIC,3.2,Scorpaena guttata,0,0,0,0
SPRING,INDIANS,1,BENTHIC,7.3,Scorpaena guttata,0,0,0,0
SPRING,INDIANS,1,BENTHIC,9.6,Scorpaena guttata,0,0,0,0
SPRING,INDIANS,1,BENTHIC,14.8,Scorpaena guttata,0,0,0,0
SPRING,INDIANS,1,BENTHIC,16.1,Scorpaena guttata,0,0,0,0
SPRING,INDIANS,1,BENTHIC,18.3,Scorpaena guttata,0,0,0,0
SPRING,INDIANS,1,BENTHIC,23.1,Scorpaena guttata,0,0,0,0
SPRING,INDIANS,1,BENTHIC,25.7,Scorpaena guttata,0,0,0,0
