Season,Site,Transect,Strata,QUAD,species,12,15,20,30
SUMMER-2,BEYOND,1,BENTHIC,27.3,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,2.7,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,5.3,Scorpaena guttata,0,0,0,1
SUMMER-2,BEYOND,2,BENTHIC,6.6,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,11.2,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,14,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,17.7,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,18.7,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,22.1,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,26.9,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,2,BENTHIC,27.9,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,0.4,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,5.6,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,8.7,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,10.8,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,14.3,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,15.2,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,20.8,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,21.6,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,26.3,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,3,BENTHIC,27.8,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,0.7,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,5.9,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,8.7,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,10.6,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,13,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,17,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,19.7,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,31.2,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,26.4,Scorpaena guttata,0,0,0,0
SUMMER-2,BEYOND,4,BENTHIC,29.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,0,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,3.7,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,7.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,11.6,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,13.4,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,17.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,20.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,23.7,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,26.6,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,1,BENTHIC,29.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,1.5,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,3.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,7.2,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,12,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,14.6,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,16.5,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,18.7,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,22.6,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,26.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,2,BENTHIC,29.5,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,0.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,4.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,8.6,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,9.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,12.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,17.5,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,19.2,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,23.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,25.2,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,3,BENTHIC,27,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,1.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,3.5,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,6.4,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,11.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,13.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,17.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,20.7,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,23.6,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,24,Scorpaena guttata,0,0,0,0
SUMMER-2,ARROW,4,BENTHIC,29.6,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,2.4,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,3.2,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,7.7,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,9.6,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,14.8,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,16.1,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,18.3,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,23.1,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,25.7,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,1,BENTHIC,29.9,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,1.9,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,5.5,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,7.1,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,9.5,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,14.6,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,17.9,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,18.2,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,23.8,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,26,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,2,BENTHIC,27.7,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,1.7,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,5.5,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,8.4,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,11.9,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,12.3,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,16.7,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,18,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,21.6,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,25.4,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,3,BENTHIC,29.7,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,0.9,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,5.6,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,8,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,10.3,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,13,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,15,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,18.5,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,22.4,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,26.7,Scorpaena guttata,0,0,0,0
SUMMER-2,INDIANS,4,BENTHIC,27.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,1.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,4.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,6.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,11,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,12.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,17.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,20.5,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,22.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,26.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,1,BENTHIC,28.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,0.6,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,3.5,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,7.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,11.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,12.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,16.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,20.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,23.3,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,25.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,2,BENTHIC,28,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,2.6,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,4.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,8.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,10.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,14.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,17.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,20,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,22.8,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,25.3,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,3,BENTHIC,29.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,1.8,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,5.3,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,6.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,10.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,14.6,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,17.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,18.3,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,23.8,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,26.6,Scorpaena guttata,0,0,0,0
SUMMER-2,PARSONS,4,BENTHIC,29,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,2.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,4.2,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,8.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,11.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,14.2,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,15.4,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,18.8,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,22.7,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,25.4,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,1,BENTHIC,29,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,1,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,4.2,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,7.5,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,11.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,13.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,16.6,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,21,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,22.4,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,26.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,2,BENTHIC,27.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,0.4,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,4.4,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,8,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,10.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,12.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,15.6,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,18,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,23.4,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,26.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,3,BENTHIC,29.5,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,1.2,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,5.3,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,7.8,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,10,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,14.5,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,15.7,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,19.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,21.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,24.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,29.6,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,2.2,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,7.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,12,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,14.5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,17.9,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,18.5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,22.7,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,27,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,27.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,0.9,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,3.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,6.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,9.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,12.7,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,16.6,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,20,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,22.4,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,24.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,27.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,0.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,4.5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,9.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,12.5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,17.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,20.9,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,23.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,26.6,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,27.2,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,2,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,6.3,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,9.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,14.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,16.6,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,20.9,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,23.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,24.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,27.6,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,5.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,7.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,9.3,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,13.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,15.5,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,19,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,23.8,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,25.6,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,29.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,0.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,5.6,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,6.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,10,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,15,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,17.8,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,19.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,22.5,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,25,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,28.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,3.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,7.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,10.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,13,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,17.8,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,18.5,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,22.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,26.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,27.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,0.3,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,4.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,6.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,9.3,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,13.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,18,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,18.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,21.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,26.2,Scorpaena guttata,0,0,1,0
SUMMER-2,PARADISE,4,BENTHIC,30,Scorpaena guttata,0,0,0,0